is_home,odds_draw,odds_lose,odds_win,weighted_occurences,team_name_normalized,event_type_normalized,position_normalized
1.0,4.0,1.93,3.58,0.0,4,0,0
0.0,3.62,2.34,2.91,0.0,4,0,0
1.0,3.7,2.48,2.68,1.0,4,0,0
0.0,3.7,3.7,1.97,1.0,4,0,0
1.0,3.79,2.09,3.26,0.0,4,0,0
0.0,3.92,3.51,1.97,0.0,4,0,0
1.0,4.47,6.1,1.52,0.0,4,0,0
0.0,3.47,2.87,2.43,1.0,4,0,0
0.0,3.78,4.5,1.78,0.0,4,0,0
1.0,3.82,4.4,1.79,0.0,4,0,0
0.0,3.81,2.95,2.24,0.0,4,0,0
1.0,4.47,6.53,1.48,0.0,4,0,0
1.0,4.3,1.78,3.95,0.0,4,0,0
0.0,3.76,4.43,1.8,1.0,4,0,0
1.0,3.79,3.79,1.93,2.0,4,0,0
0.0,3.79,1.81,4.28,1.0,4,0,0
1.0,3.72,4.09,1.86,0.0,4,0,0
0.0,3.99,1.79,4.2,0.0,4,0,0
1.0,3.43,2.94,2.41,0.0,4,0,0
0.0,3.71,2.54,2.61,1.0,4,0,0
1.0,4.86,7.0,1.44,0.0,4,0,0
0.0,3.76,2.28,2.92,0.0,4,0,0
1.0,4.06,3.96,1.83,0.0,4,0,0
0.0,6.92,12.16,1.22,0.0,4,0,0
1.0,4.23,3.07,2.07,0.0,4,0,0
1.0,3.25,3.19,2.34,0.0,15,0,2
0.0,4.61,1.44,7.3,0.0,15,0,2
1.0,3.56,3.37,2.14,0.0,15,0,2
0.0,3.23,2.82,2.59,0.0,15,0,2
1.0,3.41,3.16,2.27,0.0,15,0,2
0.0,3.87,1.86,4.03,0.0,15,0,2
1.0,3.69,4.31,1.84,0.0,15,0,2
0.0,3.35,2.72,2.62,0.0,15,0,2
1.0,3.52,2.73,2.51,0.0,15,0,2
0.0,3.36,2.6,2.76,0.0,15,0,2
1.0,6.28,1.3,8.51,0.0,15,0,2
0.0,3.52,2.14,3.37,0.0,15,0,2
1.0,3.95,1.7,4.81,0.0,15,0,2
0.0,3.29,2.9,2.51,0.0,15,0,2
1.0,3.31,2.48,2.95,0.0,15,0,2
1.0,3.44,2.24,3.25,0.0,15,0,2
0.0,4.2,1.51,6.87,0.0,15,0,2
0.0,3.38,3.61,2.11,0.0,15,0,2
1.0,3.38,2.24,3.28,0.0,15,0,2
0.0,3.37,3.21,2.28,0.0,15,0,2
1.0,3.63,4.7,1.78,0.0,15,0,2
0.0,3.14,2.46,3.09,0.0,15,0,2
1.0,3.38,3.01,2.37,0.0,15,0,2
0.0,3.38,3.96,2.0,0.0,15,0,2
1.0,3.35,4.17,1.96,0.0,15,0,2
0.0,3.72,1.86,4.09,0.0,15,0,2
1.0,3.22,2.93,2.51,0.0,15,0,2
0.0,4.68,1.47,6.49,0.0,15,0,2
1.0,3.4,3.15,2.3,0.0,15,0,2
0.0,4.42,1.54,5.95,0.0,15,0,2
1.0,3.48,4.24,1.91,0.0,15,0,2
0.0,3.75,1.78,4.64,0.0,15,0,2
0.0,3.71,1.88,4.12,0.0,15,0,2
1.0,3.89,2.22,2.97,0.0,15,0,2
0.0,4.19,1.65,4.91,0.0,2,0,0
1.0,3.52,2.53,2.71,0.0,2,0,0
0.0,3.56,2.14,3.3,0.0,2,0,0
1.0,7.73,1.19,13.73,0.0,2,0,0
0.0,3.89,1.69,5.06,0.0,2,0,0
1.0,4.96,1.4,7.49,0.0,2,0,0
0.0,3.69,1.84,4.31,0.0,2,0,0
1.0,4.34,1.55,5.77,0.0,2,0,0
0.0,6.73,1.22,13.07,0.0,2,0,0
1.0,3.46,2.47,2.83,0.0,2,0,0
0.0,3.86,1.79,4.33,0.0,2,0,0
1.0,3.18,2.58,2.87,0.0,2,0,0
0.0,3.35,2.23,3.32,0.0,2,0,0
1.0,4.17,1.59,5.62,0.0,2,0,0
1.0,3.58,1.91,4.1,0.0,2,0,0
0.0,3.88,1.71,4.92,0.0,2,0,0
1.0,3.77,1.82,4.32,0.0,2,0,0
1.0,3.78,1.78,4.5,0.0,2,0,0
0.0,3.21,2.27,3.39,0.0,2,0,0
1.0,3.19,2.3,3.31,0.0,2,0,0
0.0,8.3,1.16,15.56,0.0,2,0,0
1.0,3.81,1.68,5.27,0.0,2,0,0
0.0,6.83,1.2,14.26,0.0,2,0,0
1.0,3.38,2.0,3.96,0.0,2,0,0
0.0,4.98,1.38,8.18,0.0,2,0,0
1.0,4.95,1.37,8.83,0.0,2,0,0
0.0,3.64,1.8,4.62,1.0,2,0,0
1.0,3.2,2.55,2.94,1.0,2,0,0
0.0,3.21,2.49,2.98,1.0,2,0,0
1.0,3.65,5.0,1.75,1.0,2,0,0
0.0,3.87,1.62,5.88,1.0,2,0,0
0.0,3.66,1.89,4.09,1.0,2,0,0
1.0,3.67,2.5,2.68,0.0,2,0,0
0.0,3.89,2.4,2.7,0.0,2,0,0
0.0,3.6,2.6,2.59,0.0,8,0,0
1.0,6.93,1.23,10.51,0.0,8,0,0
0.0,3.62,2.38,2.84,0.0,8,0,0
1.0,4.32,1.76,4.03,0.0,8,0,0
0.0,3.72,3.0,2.25,0.0,8,0,0
1.0,3.87,4.03,1.86,0.0,8,0,0
0.0,3.69,2.12,3.29,0.0,8,0,0
1.0,3.85,2.74,2.36,0.0,8,0,0
0.0,3.78,3.28,2.08,0.0,8,0,0
1.0,3.92,3.97,1.84,0.0,8,0,0
0.0,4.2,1.78,4.01,0.0,8,0,0
1.0,4.44,1.65,4.54,0.0,8,0,0
0.0,4.06,1.89,3.69,0.0,8,0,0
1.0,3.75,3.41,2.04,0.0,8,0,0
0.0,4.1,4.44,1.73,0.0,8,0,0
1.0,3.88,4.92,1.71,0.0,8,0,0
0.0,3.49,2.31,3.06,0.0,8,0,0
1.0,3.61,4.48,1.82,0.0,8,0,0
0.0,7.03,1.24,10.22,0.0,8,0,0
1.0,3.81,2.24,2.95,0.0,8,0,0
0.0,4.71,1.49,6.07,0.0,8,0,0
1.0,3.63,3.39,2.09,0.0,8,0,0
0.0,3.38,2.37,3.01,0.0,8,0,0
1.0,3.48,2.38,2.94,0.0,8,0,0
0.0,3.72,2.46,2.68,0.0,8,0,0
1.0,3.71,3.88,1.92,0.0,8,0,0
0.0,3.72,3.66,1.97,0.0,8,0,0
1.0,3.57,2.38,2.87,0.0,8,0,0
0.0,5.03,1.4,7.77,0.0,8,0,0
1.0,3.69,2.21,3.08,0.0,8,0,0
0.0,3.51,2.76,2.5,0.0,8,0,0
1.0,6.72,12.63,1.22,0.0,8,0,0
0.0,3.67,2.68,2.5,0.0,8,0,0
1.0,3.99,3.6,1.94,0.0,8,0,0
0.0,4.19,1.65,4.91,0.0,2,0,3
1.0,3.52,2.53,2.71,0.0,2,0,3
0.0,3.56,2.14,3.3,0.0,2,0,3
1.0,7.73,1.19,13.73,0.0,2,0,3
0.0,3.89,1.69,5.06,0.0,2,0,3
1.0,4.96,1.4,7.49,0.0,2,0,3
0.0,3.69,1.84,4.31,0.0,2,0,3
1.0,4.34,1.55,5.77,0.0,2,0,3
0.0,6.73,1.22,13.07,0.0,2,0,3
1.0,3.46,2.47,2.83,0.0,2,0,3
0.0,3.86,1.79,4.33,0.0,2,0,3
1.0,3.18,2.58,2.87,0.0,2,0,3
0.0,3.35,2.23,3.32,0.0,2,0,3
1.0,4.17,1.59,5.62,0.0,2,0,3
1.0,3.58,1.91,4.1,0.0,2,0,3
0.0,3.88,1.71,4.92,0.0,2,0,3
1.0,3.77,1.82,4.32,0.0,2,0,3
1.0,3.78,1.78,4.5,0.0,2,0,3
0.0,3.21,2.27,3.39,0.0,2,0,3
1.0,3.19,2.3,3.31,0.0,2,0,3
0.0,8.3,1.16,15.56,0.0,2,0,3
1.0,3.81,1.68,5.27,0.0,2,0,3
0.0,6.83,1.2,14.26,0.0,2,0,3
1.0,3.38,2.0,3.96,0.0,2,0,3
0.0,4.98,1.38,8.18,0.0,2,0,3
1.0,4.95,1.37,8.83,0.0,2,0,3
0.0,3.64,1.8,4.62,0.0,2,0,3
1.0,3.2,2.55,2.94,0.0,2,0,3
0.0,3.21,2.49,2.98,0.0,2,0,3
1.0,3.65,5.0,1.75,0.0,2,0,3
0.0,3.87,1.62,5.88,0.0,2,0,3
0.0,3.66,1.89,4.09,0.0,2,0,3
1.0,3.67,2.5,2.68,0.0,2,0,3
0.0,3.89,2.4,2.7,0.0,2,0,3
1.0,3.48,3.16,2.26,0.0,14,0,1
0.0,3.53,2.42,2.84,0.0,14,0,1
1.0,3.93,1.91,3.7,0.0,14,0,1
0.0,3.81,2.06,3.33,0.0,14,0,1
1.0,3.91,3.75,1.92,1.0,14,0,1
0.0,3.61,3.15,2.23,1.0,14,0,1
1.0,3.66,2.5,2.67,0.0,14,0,1
0.0,3.85,2.36,2.74,0.0,14,0,1
1.0,6.25,1.3,8.66,0.0,14,0,1
0.0,3.56,2.73,2.48,0.0,14,0,1
0.0,4.62,1.51,5.92,0.0,14,0,1
1.0,3.52,3.37,2.14,0.0,14,0,1
0.0,3.63,2.26,3.01,0.0,14,0,1
1.0,4.0,1.85,3.9,0.0,14,0,1
0.0,3.51,3.3,2.18,0.0,14,0,1
1.0,3.77,2.31,2.88,0.0,14,0,1
0.0,3.77,4.32,1.82,0.0,14,0,1
0.0,3.71,2.64,2.51,0.0,14,0,1
1.0,4.11,4.84,1.68,0.0,14,0,1
0.0,3.78,1.99,3.6,0.0,14,0,1
1.0,3.55,3.09,2.25,1.0,14,0,1
0.0,3.59,3.44,2.08,0.0,14,0,1
1.0,4.57,6.2,1.5,0.0,14,0,1
0.0,3.79,1.93,3.79,0.0,14,0,1
1.0,3.72,2.68,2.46,0.0,14,0,1
0.0,6.95,1.23,10.48,0.0,14,0,1
1.0,3.61,3.88,1.94,0.0,14,0,1
1.0,4.0,1.86,3.9,0.0,14,0,1
0.0,3.4,2.3,3.15,1.0,14,0,1
1.0,3.78,2.06,3.36,0.0,14,0,1
0.0,5.14,1.39,7.52,0.0,14,0,1
1.0,3.46,3.25,2.24,0.0,14,0,1
0.0,4.56,1.64,4.6,1.0,14,0,1
1.0,3.89,2.7,2.4,0.0,14,0,1
1.0,4.36,4.91,1.63,1.0,3,0,3
0.0,4.82,6.99,1.43,1.0,3,0,3
1.0,5.85,9.31,1.3,0.0,3,0,3
0.0,4.32,4.03,1.76,0.0,3,0,3
1.0,6.84,13.27,1.21,0.0,3,0,3
0.0,4.96,7.49,1.4,0.0,3,0,3
1.0,4.19,1.82,3.89,1.0,3,0,3
0.0,4.31,4.87,1.64,1.0,3,0,3
1.0,6.57,11.94,1.23,0.0,3,0,3
0.0,4.0,3.58,1.93,0.0,3,0,3
1.0,4.62,5.92,1.51,0.0,3,0,3
0.0,4.68,5.95,1.5,0.0,3,0,3
0.0,3.95,4.81,1.7,0.0,3,0,3
1.0,4.29,5.4,1.58,1.0,3,0,3
0.0,3.51,2.3,3.05,0.0,3,0,3
1.0,7.2,13.63,1.2,0.0,3,0,3
0.0,3.75,3.11,2.19,0.0,3,0,3
0.0,3.74,3.26,2.11,0.0,3,0,3
1.0,6.34,10.8,1.26,0.0,3,0,3
0.0,4.27,5.15,1.61,0.0,3,0,3
1.0,4.71,6.07,1.49,0.0,3,0,3
0.0,5.5,9.24,1.32,0.0,3,0,3
1.0,6.83,14.26,1.2,0.0,3,0,3
0.0,4.38,1.65,4.69,0.0,3,0,3
1.0,4.58,6.15,1.5,0.0,3,0,3
0.0,4.8,6.99,1.43,0.0,3,0,3
1.0,3.99,4.2,1.79,0.0,3,0,3
0.0,4.0,3.9,1.86,0.0,3,0,3
1.0,5.05,7.65,1.39,0.0,3,0,3
1.0,4.42,5.95,1.54,0.0,3,0,3
0.0,3.93,3.12,2.12,0.0,3,0,3
1.0,3.68,3.18,2.19,0.0,3,0,3
0.0,5.02,6.61,1.44,0.0,3,0,3
1.0,4.63,5.45,1.55,0.0,3,0,3
0.0,3.48,2.26,3.16,0.0,6,0,3
1.0,3.45,2.3,3.06,0.0,6,0,3
0.0,5.85,1.3,9.31,0.0,6,0,3
1.0,3.51,3.12,2.26,1.0,6,0,3
0.0,3.41,2.27,3.16,1.0,6,0,3
1.0,3.57,2.0,3.71,0.0,6,0,3
0.0,5.24,1.35,8.71,0.0,6,0,3
1.0,3.58,3.45,2.09,0.0,6,0,3
0.0,3.43,2.42,2.91,0.0,6,0,3
1.0,3.7,1.98,3.67,0.0,6,0,3
1.0,3.86,4.33,1.79,0.0,6,0,3
0.0,3.48,3.01,2.33,1.0,6,0,3
1.0,3.42,2.69,2.6,0.0,6,0,3
0.0,3.75,2.04,3.41,1.0,6,0,3
1.0,3.6,3.95,1.94,1.0,6,0,3
0.0,6.92,1.23,10.74,0.0,6,0,3
1.0,3.47,2.43,2.87,0.0,6,0,3
1.0,3.71,2.51,2.64,0.0,6,0,3
0.0,3.74,1.85,4.13,0.0,6,0,3
1.0,4.27,1.61,5.15,0.0,6,0,3
0.0,3.3,2.87,2.51,1.0,6,0,3
1.0,3.14,3.09,2.46,1.0,6,0,3
0.0,3.61,1.84,4.37,0.0,6,0,3
1.0,3.98,1.67,5.04,0.0,6,0,3
0.0,3.32,2.64,2.72,0.0,6,0,3
1.0,3.55,3.89,1.96,1.0,6,0,3
0.0,3.92,1.81,4.16,3.0,6,0,3
0.0,3.2,2.94,2.55,1.0,6,0,3
1.0,3.94,4.94,1.69,1.0,6,0,3
0.0,3.61,2.03,3.62,0.0,6,0,3
1.0,3.51,2.5,2.76,0.0,6,0,3
0.0,3.69,2.05,3.49,0.0,6,0,3
1.0,5.82,1.32,8.6,0.0,6,0,3
0.0,4.23,2.07,3.07,0.0,6,0,3
0.0,11.59,1.09,24.69,0.0,13,0,1
1.0,3.44,2.74,2.55,1.0,13,0,1
0.0,6.14,1.26,10.84,1.0,13,0,1
1.0,3.23,2.59,2.82,0.0,13,0,1
0.0,6.84,1.21,13.27,1.0,13,0,1
1.0,3.61,2.23,3.15,0.0,13,0,1
0.0,3.48,2.21,3.24,0.0,13,0,1
1.0,3.58,1.99,3.77,0.0,13,0,1
0.0,5.3,1.35,8.36,0.0,13,0,1
1.0,4.42,1.52,6.11,0.0,13,0,1
0.0,3.6,1.92,3.98,1.0,13,0,1
1.0,3.48,2.33,3.01,1.0,13,0,1
1.0,3.35,3.32,2.23,0.0,13,0,1
0.0,3.87,1.72,4.75,0.0,13,0,1
1.0,4.1,1.73,4.44,0.0,13,0,1
0.0,4.47,1.52,6.1,0.0,13,0,1
1.0,3.25,2.79,2.62,0.0,13,0,1
1.0,7.92,1.18,13.48,0.0,13,0,1
0.0,3.54,1.95,3.98,0.0,13,0,1
1.0,5.39,1.33,9.24,0.0,13,0,1
0.0,3.63,1.78,4.7,0.0,13,0,1
1.0,5.5,1.32,9.24,0.0,13,0,1
0.0,4.57,1.5,6.2,0.0,13,0,1
1.0,3.54,2.11,3.47,0.0,13,0,1
0.0,5.02,1.35,9.39,0.0,13,0,1
1.0,4.6,1.46,6.85,0.0,13,0,1
0.0,6.48,1.23,12.45,0.0,13,0,1
1.0,3.34,2.29,3.22,0.0,13,0,1
0.0,3.94,1.69,4.94,0.0,13,0,1
0.0,3.65,1.75,5.0,0.0,13,0,1
1.0,4.67,1.45,7.0,0.0,13,0,1
0.0,6.72,1.22,12.63,0.0,13,0,1
1.0,6.92,1.22,12.16,0.0,13,0,1
0.0,5.57,1.35,8.01,0.0,13,0,1
1.0,11.59,24.69,1.09,3.0,1,0,1
0.0,6.93,10.51,1.23,1.0,1,0,1
1.0,8.27,15.23,1.16,0.0,1,0,1
0.0,7.73,13.73,1.19,0.0,1,0,1
1.0,7.26,11.2,1.22,0.0,1,0,1
0.0,8.08,13.96,1.18,1.0,1,0,1
0.0,4.19,3.89,1.82,0.0,1,0,1
1.0,10.28,19.29,1.11,1.0,1,0,1
0.0,6.25,8.66,1.3,0.0,1,0,1
1.0,5.27,6.77,1.41,0.0,1,0,1
0.0,6.28,8.51,1.3,0.0,1,0,1
1.0,5.56,8.15,1.34,0.0,1,0,1
0.0,4.08,3.87,1.84,0.0,1,0,1
1.0,10.17,21.74,1.11,1.0,1,0,1
0.0,4.76,4.93,1.59,1.0,1,0,1
1.0,6.92,10.74,1.23,0.0,1,0,1
0.0,7.08,12.19,1.21,0.0,1,0,1
0.0,7.92,13.48,1.18,0.0,1,0,1
1.0,7.03,10.22,1.24,0.0,1,0,1
0.0,5.57,7.09,1.38,1.0,1,0,1
1.0,8.3,15.56,1.16,0.0,1,0,1
0.0,4.3,3.95,1.78,0.0,1,0,1
1.0,7.57,14.09,1.18,0.0,1,0,1
1.0,4.38,4.69,1.65,0.0,1,0,1
0.0,6.41,10.28,1.26,0.0,1,0,1
1.0,6.95,10.48,1.23,0.0,1,0,1
0.0,3.68,2.78,2.41,0.0,1,0,1
1.0,4.68,6.49,1.47,0.0,1,0,1
0.0,3.88,3.8,1.9,0.0,1,0,1
1.0,4.96,6.48,1.45,0.0,1,0,1
0.0,5.81,8.74,1.32,0.0,1,0,1
1.0,5.48,7.64,1.37,0.0,1,0,1
0.0,5.82,8.6,1.32,0.0,1,0,1
1.0,9.9,18.62,1.13,0.0,1,0,1
0.0,11.59,1.09,24.69,0.0,13,0,1
1.0,3.44,2.74,2.55,0.0,13,0,1
0.0,6.14,1.26,10.84,0.0,13,0,1
1.0,3.23,2.59,2.82,0.0,13,0,1
0.0,6.84,1.21,13.27,0.0,13,0,1
1.0,3.61,2.23,3.15,0.0,13,0,1
0.0,3.48,2.21,3.24,0.0,13,0,1
1.0,3.58,1.99,3.77,0.0,13,0,1
0.0,5.3,1.35,8.36,0.0,13,0,1
1.0,4.42,1.52,6.11,0.0,13,0,1
0.0,3.6,1.92,3.98,0.0,13,0,1
1.0,3.48,2.33,3.01,0.0,13,0,1
1.0,3.35,3.32,2.23,1.0,13,0,1
0.0,3.87,1.72,4.75,0.0,13,0,1
1.0,4.1,1.73,4.44,1.0,13,0,1
0.0,4.47,1.52,6.1,1.0,13,0,1
1.0,3.25,2.79,2.62,1.0,13,0,1
1.0,7.92,1.18,13.48,0.0,13,0,1
0.0,3.54,1.95,3.98,1.0,13,0,1
1.0,5.39,1.33,9.24,1.0,13,0,1
0.0,3.63,1.78,4.7,0.0,13,0,1
1.0,5.5,1.32,9.24,0.0,13,0,1
0.0,4.57,1.5,6.2,0.0,13,0,1
1.0,3.54,2.11,3.47,0.0,13,0,1
0.0,5.02,1.35,9.39,0.0,13,0,1
1.0,4.6,1.46,6.85,0.0,13,0,1
0.0,6.48,1.23,12.45,0.0,13,0,1
1.0,3.34,2.29,3.22,0.0,13,0,1
0.0,3.94,1.69,4.94,0.0,13,0,1
0.0,3.65,1.75,5.0,2.0,13,0,1
1.0,4.67,1.45,7.0,1.0,13,0,1
0.0,6.72,1.22,12.63,0.0,13,0,1
1.0,6.92,1.22,12.16,0.0,13,0,1
0.0,5.57,1.35,8.01,0.0,13,0,1
1.0,3.48,3.16,2.26,0.0,14,0,1
0.0,3.53,2.42,2.84,1.0,14,0,1
1.0,3.93,1.91,3.7,0.0,14,0,1
0.0,3.81,2.06,3.33,0.0,14,0,1
1.0,3.91,3.75,1.92,0.0,14,0,1
0.0,3.61,3.15,2.23,1.0,14,0,1
1.0,3.66,2.5,2.67,1.0,14,0,1
0.0,3.85,2.36,2.74,1.0,14,0,1
1.0,6.25,1.3,8.66,1.0,14,0,1
0.0,3.56,2.73,2.48,0.0,14,0,1
0.0,4.62,1.51,5.92,0.0,14,0,1
1.0,3.52,3.37,2.14,0.0,14,0,1
0.0,3.63,2.26,3.01,0.0,14,0,1
1.0,4.0,1.85,3.9,0.0,14,0,1
0.0,3.51,3.3,2.18,0.0,14,0,1
1.0,3.77,2.31,2.88,0.0,14,0,1
0.0,3.77,4.32,1.82,0.0,14,0,1
0.0,3.71,2.64,2.51,0.0,14,0,1
1.0,4.11,4.84,1.68,0.0,14,0,1
0.0,3.78,1.99,3.6,0.0,14,0,1
1.0,3.55,3.09,2.25,1.0,14,0,1
0.0,3.59,3.44,2.08,0.0,14,0,1
1.0,4.57,6.2,1.5,1.0,14,0,1
0.0,3.79,1.93,3.79,0.0,14,0,1
1.0,3.72,2.68,2.46,1.0,14,0,1
0.0,6.95,1.23,10.48,0.0,14,0,1
1.0,3.61,3.88,1.94,0.0,14,0,1
1.0,4.0,1.86,3.9,0.0,14,0,1
0.0,3.4,2.3,3.15,0.0,14,0,1
1.0,3.78,2.06,3.36,0.0,14,0,1
0.0,5.14,1.39,7.52,0.0,14,0,1
1.0,3.46,3.25,2.24,0.0,14,0,1
0.0,4.56,1.64,4.6,0.0,14,0,1
1.0,3.89,2.7,2.4,0.0,14,0,1
0.0,4.36,1.63,4.91,0.0,10,0,0
1.0,4.61,7.3,1.44,0.0,10,0,0
0.0,3.86,3.89,1.88,0.0,10,0,0
1.0,3.85,4.01,1.86,1.0,10,0,0
0.0,4.15,4.82,1.67,2.0,10,0,0
1.0,3.63,2.31,2.96,1.0,10,0,0
0.0,3.56,2.36,2.92,1.0,10,0,0
1.0,4.65,6.08,1.5,1.0,10,0,0
1.0,5.3,8.36,1.35,1.0,10,0,0
0.0,3.7,3.67,1.98,2.0,10,0,0
1.0,3.77,3.81,1.92,2.0,10,0,0
0.0,3.7,2.68,2.48,1.0,10,0,0
1.0,4.06,3.69,1.89,1.0,10,0,0
0.0,4.17,5.62,1.59,0.0,10,0,0
1.0,4.76,1.59,4.93,0.0,10,0,0
0.0,3.77,2.88,2.31,1.0,10,0,0
1.0,4.15,5.55,1.6,0.0,10,0,0
1.0,3.74,2.11,3.26,0.0,10,0,0
0.0,3.38,3.28,2.24,0.0,10,0,0
1.0,4.5,6.78,1.47,0.0,10,0,0
0.0,3.48,2.48,2.8,1.0,10,0,0
1.0,3.96,5.12,1.66,0.0,10,0,0
0.0,4.19,1.63,5.12,1.0,10,0,0
1.0,3.48,2.65,2.61,0.0,10,0,0
0.0,3.73,4.19,1.86,0.0,10,0,0
0.0,4.6,6.85,1.46,0.0,10,0,0
1.0,3.92,4.16,1.81,0.0,10,0,0
0.0,3.5,3.15,2.26,0.0,10,0,0
1.0,3.71,2.61,2.54,1.0,10,0,0
0.0,3.69,3.08,2.21,0.0,10,0,0
1.0,3.87,5.88,1.62,0.0,10,0,0
0.0,5.48,1.37,7.64,0.0,10,0,0
1.0,4.56,4.6,1.64,0.0,10,0,0
0.0,3.92,2.67,2.42,0.0,10,0,0
0.0,3.25,2.34,3.19,3.0,0,0,3
1.0,4.82,1.43,6.99,2.0,0,0,3
0.0,3.56,2.02,3.66,1.0,0,0,3
1.0,4.52,1.53,5.76,1.0,0,0,3
0.0,4.18,1.64,5.07,1.0,0,0,3
1.0,3.62,3.61,2.03,1.0,0,0,3
1.0,3.54,2.37,2.91,1.0,0,0,3
0.0,4.65,1.5,6.08,0.0,0,0,3
1.0,3.43,2.91,2.42,1.0,0,0,3
0.0,3.92,1.84,3.97,2.0,0,0,3
1.0,3.6,3.98,1.92,1.0,0,0,3
0.0,3.18,2.87,2.58,2.0,0,0,3
1.0,3.7,1.97,3.7,1.0,0,0,3
0.0,3.29,2.35,3.14,1.0,0,0,3
1.0,3.51,2.18,3.3,1.0,0,0,3
0.0,3.3,2.2,3.44,1.0,0,0,3
1.0,7.08,1.21,12.19,1.0,0,0,3
1.0,3.38,2.11,3.61,1.0,0,0,3
0.0,6.34,1.26,10.8,0.0,0,0,3
1.0,3.58,1.82,4.58,0.0,0,0,3
0.0,5.97,1.26,11.32,0.0,0,0,3
1.0,3.94,1.66,5.2,0.0,0,0,3
0.0,3.54,2.08,3.49,0.0,0,0,3
0.0,3.47,1.97,3.98,0.0,0,0,3
1.0,3.73,1.86,4.19,0.0,0,0,3
0.0,3.55,1.96,3.89,0.0,0,0,3
1.0,3.72,1.97,3.66,0.0,0,0,3
0.0,3.34,3.22,2.29,1.0,0,0,3
1.0,3.21,2.98,2.49,1.0,0,0,3
0.0,4.86,1.44,7.0,0.0,0,0,3
1.0,3.26,2.54,2.91,0.0,0,0,3
0.0,3.46,2.24,3.25,0.0,0,0,3
1.0,3.16,2.92,2.59,0.0,0,0,3
0.0,9.9,1.13,18.62,1.0,0,0,3
0.0,4.19,1.65,4.91,2.0,2,0,1
1.0,3.52,2.53,2.71,1.0,2,0,1
0.0,3.56,2.14,3.3,1.0,2,0,1
1.0,7.73,1.19,13.73,0.0,2,0,1
0.0,3.89,1.69,5.06,0.0,2,0,1
1.0,4.96,1.4,7.49,0.0,2,0,1
0.0,3.69,1.84,4.31,0.0,2,0,1
1.0,4.34,1.55,5.77,0.0,2,0,1
0.0,6.73,1.22,13.07,0.0,2,0,1
1.0,3.46,2.47,2.83,0.0,2,0,1
0.0,3.86,1.79,4.33,0.0,2,0,1
1.0,3.18,2.58,2.87,0.0,2,0,1
0.0,3.35,2.23,3.32,1.0,2,0,1
1.0,4.17,1.59,5.62,1.0,2,0,1
1.0,3.58,1.91,4.1,0.0,2,0,1
0.0,3.88,1.71,4.92,1.0,2,0,1
1.0,3.77,1.82,4.32,1.0,2,0,1
1.0,3.78,1.78,4.5,1.0,2,0,1
0.0,3.21,2.27,3.39,0.0,2,0,1
1.0,3.19,2.3,3.31,0.0,2,0,1
0.0,8.3,1.16,15.56,1.0,2,0,1
1.0,3.81,1.68,5.27,1.0,2,0,1
0.0,6.83,1.2,14.26,2.0,2,0,1
1.0,3.38,2.0,3.96,1.0,2,0,1
0.0,4.98,1.38,8.18,0.0,2,0,1
1.0,4.95,1.37,8.83,1.0,2,0,1
0.0,3.64,1.8,4.62,0.0,2,0,1
1.0,3.2,2.55,2.94,1.0,2,0,1
0.0,3.21,2.49,2.98,0.0,2,0,1
1.0,3.65,5.0,1.75,0.0,2,0,1
0.0,3.87,1.62,5.88,0.0,2,0,1
0.0,3.66,1.89,4.09,0.0,2,0,1
1.0,3.67,2.5,2.68,0.0,2,0,1
0.0,3.89,2.4,2.7,0.0,2,0,1
0.0,3.44,2.89,2.43,4.0,9,0,3
1.0,3.65,2.25,3.03,2.0,9,0,3
0.0,3.93,3.7,1.91,1.0,9,0,3
0.0,4.35,5.13,1.61,0.0,9,0,3
1.0,4.18,5.07,1.64,0.0,9,0,3
0.0,3.57,3.71,2.0,0.0,9,0,3
1.0,3.56,2.92,2.36,0.0,9,0,3
0.0,4.34,5.77,1.55,0.0,9,0,3
1.0,3.87,4.34,1.78,0.0,9,0,3
0.0,4.42,6.11,1.52,0.0,9,0,3
1.0,4.2,4.01,1.78,0.0,9,0,3
0.0,4.02,4.95,1.67,0.0,9,0,3
1.0,4.08,1.84,3.87,0.0,9,0,3
0.0,3.79,3.26,2.09,0.0,9,0,3
1.0,4.59,6.74,1.47,0.0,9,0,3
0.0,3.44,3.25,2.24,0.0,9,0,3
1.0,3.75,2.19,3.11,1.0,9,0,3
1.0,3.63,3.47,2.07,1.0,9,0,3
0.0,3.6,1.93,4.0,3.0,9,0,3
1.0,3.78,3.6,1.99,3.0,9,0,3
1.0,4.68,6.7,1.45,2.0,9,0,3
0.0,3.94,5.2,1.66,2.0,9,0,3
1.0,3.61,4.37,1.84,2.0,9,0,3
0.0,3.48,2.61,2.65,1.0,9,0,3
1.0,4.98,8.18,1.38,1.0,9,0,3
0.0,3.51,3.5,2.08,1.0,9,0,3
1.0,6.48,12.45,1.23,0.0,9,0,3
0.0,3.57,2.87,2.38,0.0,9,0,3
1.0,3.91,5.55,1.64,0.0,9,0,3
0.0,4.96,1.45,6.48,0.0,9,0,3
1.0,3.76,2.92,2.28,0.0,9,0,3
0.0,3.8,4.32,1.81,0.0,9,0,3
1.0,3.71,4.12,1.88,0.0,9,0,3
0.0,4.63,1.55,5.45,1.0,9,0,3
0.0,3.6,2.6,2.59,0.0,8,0,1
